country,datetime_utc,price_eur,granularity_minutes,source,ingestion_ts
ES,2026-08-27T02:15:00.000Z,158.79,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T02:30:00.000Z,156.36,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T02:45:00.000Z,156.28,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T03:00:00.000Z,151.93,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T03:15:00.000Z,152.42,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T03:30:00.000Z,154.22,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T03:45:00.000Z,161.05,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T04:00:00.000Z,163.23,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T04:15:00.000Z,171.3,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T04:30:00.000Z,171.4,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T04:45:00.000Z,174.55,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T05:00:00.000Z,173.17,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T05:15:00.000Z,174.54,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T05:30:00.000Z,172.88,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T05:45:00.000Z,170.0,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T06:00:00.000Z,185.95,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T06:15:00.000Z,179.61,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T06:30:00.000Z,173.73,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T06:45:00.000Z,170.2,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T07:00:00.000Z,181.02,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T07:15:00.000Z,172.99,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T07:30:00.000Z,151.89,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T07:45:00.000Z,138.49,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T08:00:00.000Z,129.57,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T08:15:00.000Z,106.69,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T08:30:00.000Z,100.49,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T08:45:00.000Z,60.2,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T09:00:00.000Z,38.77,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T09:15:00.000Z,20.39,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T09:30:00.000Z,7.51,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T09:45:00.000Z,5.88,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T10:00:00.000Z,0.0,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T10:15:00.000Z,3.43,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T10:30:00.000Z,2.81,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T10:45:00.000Z,1.9,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T11:00:00.000Z,1.85,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T11:15:00.000Z,1.5,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T11:30:00.000Z,1.15,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T11:45:00.000Z,-0.45,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T12:00:00.000Z,0.0,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T12:15:00.000Z,0.6,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T12:45:00.000Z,0.0,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T13:00:00.000Z,0.11,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T13:15:00.000Z,0.0,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T13:30:00.000Z,-0.08,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T13:45:00.000Z,-0.58,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T14:15:00.000Z,-0.49,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T14:30:00.000Z,0.0,15,entsoe,2026-09-04T23:11:56.866Z
